region,name,class,TargetGene,TargetGeneTSS,TargetGeneExpression,distance,isSelfPromoter,ABC.Score,CellType,Disease,score_category
chr9:4984529-4984530,promoter|chr9:4984343-4985479,promoter,JAK2,4985229,,318.0,True,0.264533,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,IBD,High
chr9:4984529-4984530,promoter|chr9:4984346-4986083,promoter,JAK2,4985229,,14.5,True,0.151582,CD8-positive_alpha-beta_T_cell-ENCODE,IBD,High
chr9:4984529-4984530,promoter|chr9:4984348-4985479,promoter,JAK2,4985229,,315.5,True,0.145763,PC-9-ENCODE,IBD,High
chr9:4984529-4984530,promoter|chr9:4984349-4985568,promoter,JAK2,4985229,,270.5,True,0.142742,H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap,IBD,High
chr9:4984529-4984530,promoter|chr9:4984350-4985844,promoter,JAK2,4985229,,132.0,True,0.167636,HepG2-Roadmap,IBD,High
chr9:4984529-4984530,promoter|chr9:4984352-4985528,promoter,JAK2,4985229,,289.0,True,0.109886,B_cell-ENCODE,IBD,High
chr9:4984529-4984530,promoter|chr9:4984376-4985479,promoter,JAK2,4985229,,301.5,True,0.404686,adrenal_gland-ENCODE,IBD,High
chr9:4984529-4984530,promoter|chr9:4984376-4985479,promoter,RCL1,4792833,,192094.5,False,0.142316,adrenal_gland-ENCODE,IBD,High
chr9:4984529-4984530,promoter|chr9:4984376-4985479,promoter,AK3,4741309,,243618.5,False,0.100209,adrenal_gland-ENCODE,IBD,High
chr9:4984529-4984530,promoter|chr9:4984377-4985956,promoter,JAK2,4985229,,62.5,True,0.239051,CD34-positive_mobilized-Roadmap,IBD,High
chr16:11346110-11346111,intergenic|chr16:11345464-11346313,intergenic,SOCS1,11350039,,4150.5,False,0.024967,IMR90-Roadmap,IBD,Mid
chr16:11346110-11346111,intergenic|chr16:11345467-11346329,intergenic,SOCS1,11350039,,4141.0,False,0.016021,astrocyte-ENCODE,IBD,Low
chr16:11346110-11346111,intergenic|chr16:11345585-11346559,intergenic,SOCS1,11350039,,3967.0,False,0.030497,CD3-positive_T_cell-Roadmap,IBD,Mid
chr16:11346110-11346111,intergenic|chr16:11345645-11346473,intergenic,SOCS1,11350039,,3980.0,False,0.015048,hepatocyte-ENCODE,IBD,Low
chr16:11346110-11346111,intergenic|chr16:11345685-11346325,intergenic,SOCS1,11350039,,4034.0,False,0.023001,thymus_fetal-Roadmap,IBD,Mid
chr16:11346110-11346111,intergenic|chr16:11345705-11346327,intergenic,SOCS1,11350039,,4023.0,False,0.025646,osteoblast-ENCODE,IBD,Mid
chr16:11346110-11346111,intergenic|chr16:11345770-11346270,intergenic,SOCS1,11350039,,4019.0,False,0.020732,CD8-positive_alpha-beta_T_cell-ENCODE,IBD,Mid
chr16:11346110-11346111,intergenic|chr16:11345772-11346272,intergenic,SOCS1,11350039,,4017.0,False,0.01943,CD8-positive_alpha-beta_T_cell-Corces2016,IBD,Low
chr16:11346110-11346111,intergenic|chr16:11345773-11346273,intergenic,SOCS1,11350039,,4016.0,False,0.022677,natural_killer_cell-Corces2016,IBD,Mid
chr16:11346110-11346111,intergenic|chr16:11345773-11346273,intergenic,PRM3,11367452,,21429.0,False,0.01844,CD4-positive_helper_T_cell-Corces2016,IBD,Low
chr16:11346110-11346111,intergenic|chr16:11345773-11346273,intergenic,SOCS1,11350039,,4016.0,False,0.027132,CD4-positive_helper_T_cell-Corces2016,IBD,Mid
chr16:11346110-11346111,intergenic|chr16:11345784-11346535,intergenic,SOCS1,11350039,,3879.5,False,0.026529,T-cell-ENCODE,IBD,Mid
chr16:11346110-11346111,intergenic|chr16:11345784-11346535,intergenic,TNP2,11363160,,17000.5,False,0.018635,T-cell-ENCODE,IBD,Low
chr16:11346110-11346111,intergenic|chr16:11345824-11346324,intergenic,SOCS1,11350039,,3965.0,False,0.019325,CD56-positive_natural_killer_cells-Roadmap,IBD,Low
chr16:11346110-11346111,intergenic|chr16:11345828-11346711,intergenic,SOCS1,11350039,,3769.5,False,0.031364,CD4-positive_helper_T_cell-ENCODE,IBD,Mid
chr16:50745925-50745926,genic|chr16:50745337-50746223,genic,NOD2,50731049,,14731.0,False,0.015708,adipose_tissue-ENCODE,IBD,Low
chr16:50745925-50745926,genic|chr16:50745461-50746597,genic,CYLD,50775960,,29931.0,False,0.019791,gastrocnemius_medialis-ENCODE,IBD,Low
chr16:50745925-50745926,genic|chr16:50745461-50746597,genic,NOD2,50731049,,14980.0,False,0.028579,gastrocnemius_medialis-ENCODE,IBD,Mid
chr16:50745925-50745926,genic|chr16:50745461-50746597,genic,LOC101927272,50702765,,43264.0,False,0.019048,gastrocnemius_medialis-ENCODE,IBD,Low
chr16:50745925-50745926,genic|chr16:50745562-50746149,genic,NOD2,50731049,,14806.5,False,0.015767,psoas_muscle-Roadmap,IBD,Low
chr16:50745925-50745926,genic|chr16:50745620-50746515,genic,CYLD,50775960,,29892.5,False,0.01515,adrenal_gland_fetal-ENCODE,IBD,Low
chr16:50745925-50745926,genic|chr16:50745620-50746515,genic,NOD2,50731049,,15018.5,False,0.026106,adrenal_gland_fetal-ENCODE,IBD,Mid
chr16:50745925-50745926,genic|chr16:50745647-50746496,genic,LOC101927272,50702765,,43306.5,False,0.0162,muscle_of_trunk_fetal-Roadmap,IBD,Low
chr16:50745925-50745926,genic|chr16:50745647-50746496,genic,SNX20,50715264,,30807.5,False,0.021141,muscle_of_trunk_fetal-Roadmap,IBD,Mid
chr16:50745925-50745926,genic|chr16:50745647-50746496,genic,NOD2,50731049,,15022.5,False,0.030428,muscle_of_trunk_fetal-Roadmap,IBD,Mid
chr16:50745925-50745926,genic|chr16:50745647-50746496,genic,CYLD,50775960,,29888.5,False,0.017515,muscle_of_trunk_fetal-Roadmap,IBD,Low
chr16:50745925-50745926,genic|chr16:50745670-50746170,genic,CYLD,50775960,,30040.0,False,0.016136,spleen-ENCODE,IBD,Low
chr16:50745925-50745926,genic|chr16:50745670-50746170,genic,NOD2,50731049,,14871.0,False,0.027419,spleen-ENCODE,IBD,Mid
chr16:50745925-50745926,genic|chr16:50745670-50746170,genic,SNX20,50715264,,30656.0,False,0.01771,spleen-ENCODE,IBD,Low
chr16:50745925-50745926,genic|chr16:50745677-50746177,genic,CYLD,50775960,,30033.0,False,0.027624,SK-N-SH-ENCODE,IBD,Mid
chr9:117693630-117693631,promoter|chr9:117693277-117694257,promoter,TNFSF8,117692875,,892.0,True,0.145441,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,IBD,High
chr10:6099044-6099045,genic|chr10:6098808-6099308,genic,IL2RA,6104333,,5275.0,False,0.038643,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,IBD,Mid
chr10:6099044-6099045,genic|chr10:6098862-6099520,genic,IL2RA,6104333,,5142.0,False,0.022844,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,Mid
chr10:6099044-6099045,genic|chr10:6098864-6099602,genic,IL2RA,6104333,,5100.0,False,0.025819,CD19-positive_B_cell-Roadmap,IBD,Mid
chr6:159490435-159490436,intergenic|chr6:159489831-159490729,intergenic,TAGAP,159466184,,24096.0,False,0.017581,induced_pluripotent_stem_cell-ENCODE,IBD,Low
chr22:39660828-39660829,intergenic|chr22:39660301-39661242,intergenic,CBX7,39548655,,112116.5,False,0.0219,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,IBD,Mid
chr22:39660828-39660829,intergenic|chr22:39660301-39661242,intergenic,PDGFB,39641060,,19711.5,False,0.073454,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,IBD,High
chr22:39660828-39660829,intergenic|chr22:39660301-39661242,intergenic,RPL3,39715670,,54898.5,False,0.024482,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,IBD,Mid
chr22:39660828-39660829,intergenic|chr22:39660301-39661242,intergenic,SYNGR1,39745953,,85181.5,False,0.020267,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,IBD,Low
chr22:39660828-39660829,intergenic|chr22:39660301-39661242,intergenic,TAB1,39795758,,134986.5,False,0.019051,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,IBD,Low
chr22:39660828-39660829,intergenic|chr22:39660301-39661242,intergenic,APOBEC3H,39493228,,167543.5,False,0.015705,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,IBD,Low
chr22:39660828-39660829,intergenic|chr22:39660301-39661242,intergenic,APOBEC3F,39436672,,224099.5,False,0.015218,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,IBD,Low
chr22:39660828-39660829,intergenic|chr22:39660301-39661242,intergenic,APOBEC3B,39378403,,282368.5,False,0.016048,CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016,IBD,Low
chr22:39660828-39660829,intergenic|chr22:39660307-39661221,intergenic,PDGFB,39641060,,19704.0,False,0.074844,CD14-positive_monocyte_treated_with_LPS_d6-Novakovic2016,IBD,High
chr22:39660828-39660829,intergenic|chr22:39660307-39661221,intergenic,RPL3,39715670,,54906.0,False,0.021648,CD14-positive_monocyte_treated_with_LPS_d6-Novakovic2016,IBD,Mid
chr22:39660828-39660829,intergenic|chr22:39660307-39661221,intergenic,SYNGR1,39745953,,85189.0,False,0.018119,CD14-positive_monocyte_treated_with_LPS_d6-Novakovic2016,IBD,Low
chr22:39660828-39660829,intergenic|chr22:39660307-39661221,intergenic,APOBEC3B,39378403,,282361.0,False,0.015412,CD14-positive_monocyte_treated_with_LPS_d6-Novakovic2016,IBD,Low
chr22:39660828-39660829,intergenic|chr22:39660307-39661221,intergenic,TAB1,39795758,,134994.0,False,0.016366,CD14-positive_monocyte_treated_with_LPS_d6-Novakovic2016,IBD,Low
chr22:39660828-39660829,intergenic|chr22:39660307-39661221,intergenic,CBX7,39548655,,112109.0,False,0.020528,CD14-positive_monocyte_treated_with_LPS_d6-Novakovic2016,IBD,Low
chr22:39660828-39660829,intergenic|chr22:39660330-39661187,intergenic,PDGFB,39641060,,19698.5,False,0.015578,CD14-positive_monocytes-Roadmap,IBD,Low
chr22:39660828-39660829,intergenic|chr22:39660335-39661217,intergenic,RPL3,39715670,,54894.0,False,0.024985,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,IBD,Mid
chr22:39660828-39660829,intergenic|chr22:39660335-39661217,intergenic,APOBEC3C,39410264,,250512.0,False,0.017314,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,IBD,Low
chr22:39660828-39660829,intergenic|chr22:39660335-39661217,intergenic,PDGFB,39641060,,19716.0,False,0.090863,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,IBD,High
chr22:39660828-39660829,intergenic|chr22:39660335-39661217,intergenic,APOBEC3D,39417117,,243659.0,False,0.016485,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,IBD,Low
chr22:39660828-39660829,intergenic|chr22:39660335-39661217,intergenic,APOBEC3B,39378403,,282373.0,False,0.017448,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,IBD,Low
chr22:39660828-39660829,intergenic|chr22:39660335-39661217,intergenic,CBX6,39268339,,392437.0,False,0.016565,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,IBD,Low
chr22:39660828-39660829,intergenic|chr22:39660335-39661217,intergenic,TAB1,39795758,,134982.0,False,0.021536,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,IBD,Mid
chr22:39660828-39660829,intergenic|chr22:39660335-39661217,intergenic,NPTXR,39240017,,420759.0,False,0.016588,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,IBD,Low
chr22:39660828-39660829,intergenic|chr22:39660335-39661217,intergenic,CBX7,39548655,,112121.0,False,0.027497,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,IBD,Mid
chr22:39660828-39660829,intergenic|chr22:39660364-39661049,intergenic,PDGFB,39641060,,19646.5,False,0.042161,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017,IBD,Mid
chr22:39660828-39660829,intergenic|chr22:39660381-39661187,intergenic,PDGFB,39641060,,19724.0,False,0.044084,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017,IBD,High
chr22:39660828-39660829,intergenic|chr22:39660386-39661197,intergenic,PDGFB,39641060,,19731.5,False,0.038992,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017,IBD,Mid
chr22:39660828-39660829,intergenic|chr22:39660390-39661213,intergenic,RPL3,39715670,,54868.5,False,0.017758,CD14-positive_monocyte_treated_with_LPS_1h-Novakovic2016,IBD,Low
chr22:39660828-39660829,intergenic|chr22:39660390-39661213,intergenic,PDGFB,39641060,,19741.5,False,0.059142,CD14-positive_monocyte_treated_with_LPS_1h-Novakovic2016,IBD,High
chr22:39660828-39660829,intergenic|chr22:39660390-39661213,intergenic,CBX7,39548655,,112146.5,False,0.01833,CD14-positive_monocyte_treated_with_LPS_1h-Novakovic2016,IBD,Low
chr22:39660828-39660829,intergenic|chr22:39660390-39661213,intergenic,SYNGR1,39745953,,85151.5,False,0.015184,CD14-positive_monocyte_treated_with_LPS_1h-Novakovic2016,IBD,Low
chr22:39660828-39660829,intergenic|chr22:39660426-39661220,intergenic,RPL3,39715670,,54847.0,False,0.016948,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017,IBD,Low
chr22:39660828-39660829,intergenic|chr22:39660426-39661220,intergenic,PDGFB,39641060,,19763.0,False,0.049144,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017,IBD,High
chr22:39660828-39660829,intergenic|chr22:39660426-39661220,intergenic,CBX7,39548655,,112168.0,False,0.015484,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017,IBD,Low
chr6:111885751-111885752,genic|chr6:111885566-111886299,genic,MFSD4B,111580481,,305451.5,False,0.018155,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,IBD,Low
chr6:111885751-111885752,genic|chr6:111885566-111886299,genic,TRAF3IP2-AS1,111804674,,81258.5,False,0.024486,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,IBD,Mid
chr6:111885751-111885752,genic|chr6:111885566-111886299,genic,TRAF3IP2,111927477,,41544.5,False,0.026083,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,IBD,Mid
chr6:111885751-111885752,genic|chr6:111885566-111886299,genic,REV3L,111804918,,81014.5,False,0.024486,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,IBD,Mid
chr6:111885751-111885752,genic|chr6:111885573-111886257,genic,TRAF3IP2,111927477,,41562.0,False,0.018902,skeletal_muscle_myoblast-Roadmap,IBD,Low
chr6:111885751-111885752,genic|chr6:111885573-111886257,genic,REV3L,111804918,,80997.0,False,0.017746,skeletal_muscle_myoblast-Roadmap,IBD,Low
chr6:111885751-111885752,genic|chr6:111885573-111886257,genic,TRAF3IP2-AS1,111804674,,81241.0,False,0.017746,skeletal_muscle_myoblast-Roadmap,IBD,Low
chr6:111885751-111885752,genic|chr6:111885580-111886291,genic,TRAF3IP2-AS1,111804674,,81261.5,False,0.015244,psoas_muscle-Roadmap,IBD,Low
chr6:111885751-111885752,genic|chr6:111885580-111886291,genic,TRAF3IP2,111927477,,41541.5,False,0.017303,psoas_muscle-Roadmap,IBD,Low
chr6:111885751-111885752,genic|chr6:111885580-111886291,genic,REV3L,111804918,,81017.5,False,0.015244,psoas_muscle-Roadmap,IBD,Low
chr21:34776694-34776695,promoter|chr21:34774734-34777247,promoter,IFNGR2,34775201,,789.5,True,0.136426,HepG2-Roadmap,IBD,High
chr21:34776694-34776695,promoter|chr21:34774474-34777179,promoter,IFNGR2,34775201,,625.5,True,0.107017,thymus_fetal-Roadmap,IBD,High
chr21:34776694-34776695,promoter|chr21:34774493-34777030,promoter,IFNGR2,34775201,,560.5,True,0.221778,muscle_of_trunk_fetal-Roadmap,IBD,High
chr21:34776694-34776695,promoter|chr21:34774479-34777085,promoter,IFNGR2,34775201,,581.0,True,0.156625,spinal_cord_fetal-ENCODE,IBD,High
chr21:34776694-34776695,promoter|chr21:34774491-34776857,promoter,IFNGR2,34775201,,473.0,True,0.234495,muscle_of_leg_fetal-Roadmap,IBD,High
chr21:34776694-34776695,promoter|chr21:34774650-34777345,promoter,IFNGR2,34775201,,796.5,True,0.131613,OCI-LY7-ENCODE,IBD,High
chr21:34776694-34776695,promoter|chr21:34774951-34777230,promoter,IFNGR2,34775201,,889.5,True,0.206196,MDA-MB-231,IBD,High
chr21:34776694-34776695,promoter|chr21:34774678-34777347,promoter,IFNGR2,34775201,,811.5,True,0.156784,stomach_fetal-Roadmap,IBD,High
chr21:34776694-34776695,promoter|chr21:34774714-34777434,promoter,IFNGR2,34775201,,873.0,True,0.206945,body_of_pancreas-ENCODE,IBD,High
chr21:34776694-34776695,promoter|chr21:34775475-34777025,promoter,IFNGR2,34775201,,1049.0,True,0.126197,adrenal_gland_fetal-ENCODE,IBD,High
chr21:34776694-34776695,promoter|chr21:34774218-34777541,promoter,IFNGR2,34775201,,678.5,True,0.417659,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017,IBD,High
chr21:34776694-34776695,promoter|chr21:34775476-34777258,promoter,IFNGR2,34775201,,1166.0,True,0.13081,trophoblast_cell-ENCODE,IBD,High
chr21:34776694-34776695,promoter|chr21:34774630-34777106,promoter,IFNGR2,34775201,,667.0,True,0.20011,Karpas-422-ENCODE,IBD,High
chr21:34776694-34776695,promoter|chr21:34775490-34778093,promoter,IFNGR2,34775201,,1590.5,True,0.195845,GM12878-Roadmap,IBD,High
chr21:34776694-34776695,genic|chr21:34776146-34777161,genic,IFNAR1,34697213,,79440.5,False,0.017036,pancreas-Roadmap,IBD,Low
chr21:34776694-34776695,promoter|chr21:34774780-34777522,promoter,IFNGR2,34775201,,950.0,True,0.407362,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017,IBD,High
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,URB1-AS1,33765441,,1010943.5,False,0.017234,thyroid_gland-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,EVA1C,33784744,,991640.5,False,0.015569,thyroid_gland-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,URB1,33765312,,1011072.5,False,0.017233,thyroid_gland-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,MIS18A,33651376,,1125008.5,False,0.019826,thyroid_gland-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,HUNK,33245627,,1530757.5,False,0.015299,thyroid_gland-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,IL10RB,34638664,,137720.5,False,0.052998,thyroid_gland-ENCODE,IBD,High
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,IFNAR1,34697213,,79171.5,False,0.050048,thyroid_gland-ENCODE,IBD,High
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,IFNGR2,34775201,,1183.5,False,0.297949,thyroid_gland-ENCODE,IBD,High
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,SON,34915343,,138958.5,False,0.017639,thyroid_gland-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,C21orf59,33984918,,791466.5,False,0.020983,thyroid_gland-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,CLIC6,36041461,,1265076.5,False,0.015517,thyroid_gland-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,LOC101928126,35348682,,572297.5,False,0.015062,thyroid_gland-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,ATP5O,35288158,,511773.5,False,0.015915,thyroid_gland-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,IL10RB-AS1,34638565,,137819.5,False,0.052999,thyroid_gland-ENCODE,IBD,High
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,DONSON,34961014,,184629.5,False,0.019896,thyroid_gland-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,SYNJ1,34100351,,676033.5,False,0.018546,thyroid_gland-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,IFNAR2,34602199,,174185.5,False,0.052264,thyroid_gland-ENCODE,IBD,High
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,PAXBP1-AS1,34100424,,675960.5,False,0.018546,thyroid_gland-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,CRYZL1,35014160,,237775.5,False,0.017414,thyroid_gland-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,ITSN1,35014705,,238320.5,False,0.017414,thyroid_gland-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,PAXBP1,34144169,,632215.5,False,0.02614,thyroid_gland-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,C21orf62-AS1,34144410,,631974.5,False,0.02614,thyroid_gland-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,DNAJC28,34864030,,87645.5,False,0.028099,thyroid_gland-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34775886-34776883,genic,TMEM50B,34852316,,75931.5,False,0.029442,thyroid_gland-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34775956-34776952,genic,IL10RB,34638664,,137790.0,False,0.058962,breast_epithelium-ENCODE,IBD,High
chr21:34776694-34776695,genic|chr21:34775956-34776952,genic,SMIM11A,35747748,,971294.0,False,0.016654,breast_epithelium-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34775956-34776952,genic,IFNAR1,34697213,,79241.0,False,0.063817,breast_epithelium-ENCODE,IBD,High
chr21:34776694-34776695,genic|chr21:34775956-34776952,genic,IL10RB-AS1,34638565,,137889.0,False,0.058962,breast_epithelium-ENCODE,IBD,High
chr21:34776694-34776695,genic|chr21:34775956-34776952,genic,IFNAR2,34602199,,174255.0,False,0.06107,breast_epithelium-ENCODE,IBD,High
chr21:34776694-34776695,genic|chr21:34775956-34776952,genic,C21orf62-AS1,34144410,,632044.0,False,0.027661,breast_epithelium-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34775956-34776952,genic,PAXBP1,34144169,,632285.0,False,0.027662,breast_epithelium-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34775956-34776952,genic,PAXBP1-AS1,34100424,,676030.0,False,0.022503,breast_epithelium-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34775956-34776952,genic,SYNJ1,34100351,,676103.0,False,0.022503,breast_epithelium-ENCODE,IBD,Mid
chr21:34776694-34776695,genic|chr21:34775956-34776952,genic,C21orf59,33984918,,791536.0,False,0.019521,breast_epithelium-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34775956-34776952,genic,MIS18A,33651376,,1125078.0,False,0.018927,breast_epithelium-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34775956-34776952,genic,CLIC6,36041461,,1265007.0,False,0.017817,breast_epithelium-ENCODE,IBD,Low
chr21:34776694-34776695,genic|chr21:34775956-34776952,genic,RCAN1,35987441,,1210987.0,False,0.015008,breast_epithelium-ENCODE,IBD,Low
